id;serie;popolo;nome;foto;video_rot;video_gim1;video_gim2;video_gim3;foto_ogg;nome_ogg;fronte_carta;retro_carta;descrizione;provenienza;collezione_standard;personaggio_posseduto;accessorio_posseduto;carta_posseduta
354;Final Evolution;Popolo del Diamante;Fossil;fossil_fe_prova.png;;;;;;;fossil_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
355;Final Evolution;Popolo del Diamante;Irpido Roccioso;irpidoroccioso_fe_prova.png;;;;;;;irpidoroccioso_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
356;Final Evolution;Popolo del Diamante;Sabis;sabis_fe_prova.png;;;;;;;sabis_fe.png;retro_fe.png;;Magic Egg|Isola di Gorm;1;0;0;0
357;Final Evolution;Popolo della Foresta Infuocata;Grandalbero;grandalbero_fe_prova.png;;;;;;;grandalbero_fe.png;retro_fe.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
358;Final Evolution;Popolo della Foresta Infuocata;Paludis;paludis_fe_prova.png;;;;;;;paludis_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
359;Final Evolution;Popolo della Foresta Infuocata;Muschioantico;muschiantico_fe_prova.png;;;;;;;muschioantico_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
360;Final Evolution;Popolo della Foresta Infuocata;Magitronco;magitronco_fe_prova.png;;;;;;;magitronco_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
361;Final Evolution;Popolo della Foresta Infuocata;Ramartiglio;ramartiglio_fe_prova.png;;;;;;;ramartiglio_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
362;Final Evolution;Popolo della Foresta Infuocata;Battiquercia;battiquercia_fe_prova.png;;;;;;;battiquercia_fe.png;retro_fe.png;;Magic Egg;1;0;0;0
363;Final Evolution;Popolo del Ghiaccio;Nobilmantis;nobilmantis_fe_prova.png;;;;;;;nobilmantis_fe.png;retro_fe.png;;Bustina Edicola;1;0;0;0
364;Final Evolution;Popolo del Ghiaccio;Linguacida;linguacida_fe_prova.png;;;;;;;linguacida_fe.png;retro_fe.png;;Bustina Edicola;1;0;0;0
365;Final Evolution;Popolo del Ghiaccio;Imprevedibile Silente;imprevedibilesilente_fe_prova.png;;;;;;;imprevedibilesilente_fe.png;retro_fe.png;;Bustina Edicola;1;0;0;0
366;Final Evolution;Popolo del Ghiaccio;Narvalion;narvalion_fe_prova.png;;;;;;;narvalion_fe.png;retro_fe.png;;Bustina Edicola;1;0;0;0
367;Final Evolution;Popolo del Ghiaccio;Tentaclos;tentaclos_fe_prova.png;;;;;;;tentaclos_fe.png;retro_fe.png;;Bustina Edicola;1;0;0;0
368;Final Evolution;Popolo del Ghiaccio;Squalis;squalis_fe_prova.png;;;;;;;squalis_fe.png;retro_fe.png;;Magic Egg;1;0;0;0
369;Final Evolution;Popolo dei Fossili;Devilfenix;devilfenix_fe_prova.png;;;;;;;devilfenix_fe.png;retro_fe.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
370;Final Evolution;Popolo dei Fossili;Beccoduro;beccoduro_fe_prova.png;;;;;;;beccoduro_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
371;Final Evolution;Popolo dei Fossili;Dragon;dragon_fe_prova.png;;;;;;;dragon_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
372;Final Evolution;Popolo dei Fossili;Magufo;magufo_fe_prova.png;;;;;;;magufo_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
373;Final Evolution;Popolo dei Fossili;Crudelion;crudelion_fe_prova.png;;;;;;;crudelion_sfe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
374;Final Evolution;Popolo dei Fossili;Mistica Falena;misticafalena_fe_prova.png;;;;;;;misticafalena_fe.png;retro_fe.png;;Magic Egg|Isola di Gorm;1;0;0;0
375;Final Evolution;Popolo del Metallo;Armageddon;armageddon_fe_prova.png;;;;;;;armageddon_fe.png;retro_fe.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
376;Final Evolution;Popolo del Metallo;Navus;navus_fe_prova.png;;;;;;;navus_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
377;Final Evolution;Popolo del Metallo;Skorpions;skorpios_fe_prova.png;;;;;;;skorpions_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
378;Final Evolution;Popolo del Metallo;Brags;brags_fe_prova.png;;;;;;;brags_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
379;Final Evolution;Popolo del Metallo;Sentinel;sentinel_fe_prova.png;;;;;;;sentinel_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
380;Final Evolution;Popolo del Metallo;Forgius;forgius_fe_prova.png;;;;;;;forgius_fe.png;retro_fe.png;;Magic Egg;1;0;0;0
381;Final Evolution;Popolo del Sole;Sommo Luminescente;sommoluminescente_fe_prova.png;;;;;;;sommoluminescente_fe.png;retro_fe.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
382;Final Evolution;Popolo del Sole;Accecante Guardiano;accecanteguardiano_fe_prova.png;;;;;;;accecanteguardiano_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
383;Final Evolution;Popolo del Sole;Prismagon;prismagon_fe_prova.png;;;;;;;prismagon_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
384;Final Evolution;Popolo del Sole;Solaris;solaris_fe_prova.png;;;;;;;solaris_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
385;Final Evolution;Popolo del Sole;Electricante;electricante_fe_prova.png;;;;;;;electricante_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
386;Final Evolution;Popolo del Sole;Comet;comet_fe_prova.png;;;;;;;comet_fe.png;retro_fe.png;;Magic Egg;1;0;0;0
387;Final Evolution;Popolo della Luna;Obscurio;obscurio_fe_prova.png;;;;;;;obscurios_fe.png;retro_fe.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
388;Final Evolution;Popolo della Luna;Ombrassassina;ombrassassina_fe_prova.png;;;;;;;ombrassasina_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
389;Final Evolution;Popolo della Luna;Pantanera;pantanera_fe_prova.png;;;;;;;pantanera_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
390;Final Evolution;Popolo della Luna;Buconero;buconero_fe_prova.png;;;;;;;buconero_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
391;Final Evolution;Popolo della Luna;Spiritonero;spiritonero_fe_prova.png;;;;;;;spiritonero_fe.png;retro_fe.png;;Bustina Giocheria|Blister;1;0;0;0
392;Final Evolution;Popolo della Luna;Lunaris;lunaris_fe_prova.png;;;;;;;lunaris_fe.png;retro_fe.png;;Magic Egg|Isola di Gorm;1;0;0;0
393;Final Evolution;Popolo del Mare;Medusantica Magazine;medusantica_m_fe_prova.png;;;;;;;medusantica_m_fe.png;retro_m_fe.png;;Magazine 12;0;0;0;0
394;Final Evolution;Popolo del Metallo;Armageddon Album;armageddon_fe_prova.png;;;;;;;armageddon_15_fe.png;retro_fe.png;;"Album Figurine ""Gormiti: la Saga Completa""";0;0;0;0
395;Cartoon;Popolo della Terra;Signore della Terra;sigterra_cartoon_prova.png;;;;;;;sig_terra_cartoon.png;retro_cartoon.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
396;Cartoon;Popolo della Terra;Schienacciaio;schienacciaio_cartoon_prova.png;;;;;;;schienacciaio_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
397;Cartoon;Popolo della Terra;Rocciatauro;rocciatauro_cartoon_prova.png;;;;;;;rocciatauro_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
398;Cartoon;Popolo della Terra;Lanciamassi;lanciamassi_cartoon_prova.png;;;;;;;lanciamassi_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
399;Cartoon;Popolo della Terra;Trematerra;trematerra_cartoon_prova.png;;;;;;;trematerra_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
400;Cartoon;Popolo della Terra;Schienacciaio Oro;schienacciaio_cartoon_oro_prova.png;;;;;;;schienacciaio_gold_cartoon.png;retro_cartoon.png;;Bustina Edicola;1;0;0;0
401;Cartoon;Popolo della Foresta;Signore della Foresta;sigforesta_cartoon_prova.png;;;;;;;sig_foresta_cartoon.png;retro_cartoon.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
402;Cartoon;Popolo della Foresta;Mimeticus;mimeticus_cartoon_prova.png;;;;;;;mimeticus_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
403;Cartoon;Popolo della Foresta;Troncannone;troncannone_cartoon_prova.png;;;;;;;troncannone_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
404;Cartoon;Popolo della Foresta;Sporius;sporius_cartoon_prova.png;;;;;;;sporius_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
405;Cartoon;Popolo della Foresta;Frusta Letale;frustaletale_cartoon_prova.png;;;;;;;frustaletale_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
406;Cartoon;Popolo della Foresta;Mimeticus Oro;mimeticus_cartoon_oro_prova.png;;;;;;;mimeticus_gold_cartoon.png;retro_cartoon.png;;Bustina Edicola;1;0;0;0
407;Cartoon;Popolo del Mare;Signore del Mare;sigmare_cartoon_prova.png;;;;;;;sig_mare_cartoon.png;retro_cartoon.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
408;Cartoon;Popolo del Mare;Delos;delos_cartoon_prova.png;;;;;;;delos_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
409;Cartoon;Popolo del Mare;Cavarex;cavarex_cartoon_prova.png;;;;;;;cavarex_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
410;Cartoon;Popolo del Mare;Martello;martello_cartoon_prova.png;;;;;;;martello_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
411;Cartoon;Popolo del Mare;Tartantica;tartantica_cartoon_prova.png;;;;;;;tartantica_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
412;Cartoon;Popolo del Mare;Cavarex Oro;cavarex_cartoon_oro_prova.png;;;;;;;cavarex_gold_cartoon.png;retro_cartoon.png;;Bustina Edicola;1;0;0;0
413;Cartoon;Popolo dell'Aria;Signore dell'Aria;sigaria_cartoon_prova.png;;;;;;;sig_aria_cartoon.png;retro_cartoon.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
414;Cartoon;Popolo dell'Aria;Magica Vedetta;magicavedetta_cartoon_prova.png;;;;;;;magicavedetta_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
415;Cartoon;Popolo dell'Aria;Falcosilente;falcosilente_cartoon_prova.png;;;;;;;falcosilente_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
416;Cartoon;Popolo dell'Aria;Dragon;dragon_cartoon_prova.png;;;;;;;dragon_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
417;Cartoon;Popolo dell'Aria;Aquila Solitaria;aquilasolitaria_cartoon_prova.png;;;;;;;aquilasolitaria_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
418;Cartoon;Popolo dell'Aria;Falcosilente Oro;falcosilente_cartoon_oro_prova.png;;;;;;;falcosilente_gold_cartoon.png;retro_cartoon.png;;Bustina Edicola;1;0;0;0
419;Cartoon;Popolo del Vulcano;Lavion;lavion_cartoon_prova.png;;;;;;;lavion_cartoon.png;retro_cartoon.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
420;Cartoon;Popolo del Vulcano;Magmion;magmion_cartoon_prova.png;;;;;;;magmion_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
421;Cartoon;Popolo del Vulcano;Orrore Profondo;orroreprofondo_cartoon_prova.png;;;;;;;orroreprofondo_cartoon.png;retro_cartoon.png;;Bustina Giocheria|Blister;1;0;0;0
422;Cartoon;Popolo del Vulcano;Guardiano Urlante;guardianourlante_cartoon_prova.png;;;;;;;guardianourlante_cartoon.png;retro_cartoon.png;;Magmion 12cm;1;0;0;0
423;Cartoon;Popolo del Vulcano;Maglio Infuocato;maglioinfuocato_cartoon_prova.png;;;;;;;maglioinfuocato_cartoon.png;retro_cartoon.png;;Toby 12cm;1;0;0;0
424;Cartoon;Popolo del Vulcano;Aracno;aracno_cartoon_prova.png;;;;;;;aracno_cartoon.png;retro_cartoon.png;;Lavion 12cm;1;0;0;0
425;Cartoon;Popolo del Vulcano;Angelo Infuocato;angeloinfuocato_cartoon_prova.png;;;;;;;angeloinfuocato_cartoon.png;retro_cartoon.png;;Jessica 12cm;1;0;0;0
426;Cartoon;Popolo del Vulcano;Lavor;lavor_cartoon_prova.png;;;;;;;lavor_cartoon.png;retro_cartoon.png;;Lucas 12cm;1;0;0;0
427;Cartoon;Popolo del Vulcano;Sparafuoco;sparafuoco_cartoon_prova.png;;;;;;;sparafuoco_cartoon.png;retro_cartoon.png;;Nick 12cm;1;0;0;0
428;Cartoon;Popolo del Vulcano;Bombos;bombos_cartoon_prova.png;;;;;;;bombos_cartoon.png;retro_cartoon.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
429;Cartoon;Popolo del Vulcano;Skorpions;skorpios_cartoon_prova.png;;;;;;;skorpions_gold_cartoon.png;retro_cartoon.png;;Monte Vulcano;0;0;0;0
430;Cartoon;Popolo del Vulcano;Brags;brags_cartoon_prova.png;;;;;;;brags_gold_cartoon.png;retro_cartoon.png;;Monte Vulcano;0;0;0;0
431;Cartoon;Popolo della Terra;"Signore della Terra ""diamante""";sigterra_cartoon_diamante_prova.png;;;;;;;sig_terra_diamante_f.png;sig_terra_diamante_r.png;"IL SIGNORE DELLA TERRA|Era buio nel tetro vulcano, ma Nick doveva proseguire la sua missione e liberare i suoi amici.Ad un tratto, calpestò qualcosa di incaldescente; era il doblone del potere Thor che gli impresse un simbolo magico sul piede.Questo simbolo rese Nick invincibile! Con chiunque si scontrerà sarà sempre vincitore! ""Aspettatemi amici, grazie al mio nuovo corpo e al mio nuovo potere, vi libererò!"".";Gormiti, gli eroi della Natura Wii/DS;0;0;0;0
432;Cartoon;Popolo della Terra;Signore della Terra BOOM;sig_terra_boom.png;;;;;;;;;"IL SIGNORE DELLA TERRA|Il Signore della Terra non è mai stato così potente!|Il suo corpo è fatto di roccia durissima e indistruttibile!|Un solo corpo del suo potente pugno vigoroso fa tremare l'intera Isola di Gorm scatenando violenti terremoti… niente può fermalo! Quando carica il suo martello con l'energia della terra può sbriciolare qualsiasi cosa con un solo colpo!|""Magmion fai attenzione. Sono il nuovo Signore della Terra e sono pronto a difendere l'Isola di Gorm  ed i suoi abitanti!""|""POTENZA SUPREMA DELLA ROCCIA!""|Questo grido echeggia all'interno della grandiosa Fortezza di Roccia quando il Signore della Terra incita il suo popolo.";Quaderni BOOM;0;0;0;0
433;Cartoon;Popolo della Terra;Rocciatauro BOOM;placeholder.jpg;;;;;;;;;"ROCCIATAURO|E' meglio non farlo arrabbiare perché quando decide di caricare l'unica via di salvezza è la fuga!Una volta mirato io menico si scaraventa contro e lo trafigge con le sua corna dure e appuntite… ma questa non è certo la sua unica arma!|Se si arrabbia veramente carica di potenza i due martelli di roccia che tiene nelle sue forti mani e guardando dritto negli occhi il nemico afferma:|""Sei pronto ad essere disintegrato dalla mia potenza?""|Assieme a Frusta Letale e Martello è uno dei molti partecipanti al ""Torneo dei Combattimenti"" che si tiene nella piana di Astreg. Come tutti i Gormiti sanno bene, questo torneo è un'occasione per mostrare a tutti gli abitanti dell'isola la propria forza e potenza.";Quaderni BOOM;0;0;0;0
434;Cartoon;Popolo della Foresta;Signore della Foresta BOOM;placeholder.jpg;;;;;;;;;IL SIGNORE DELLA FORESTA|Racchiusi in sé ha tutti i poteri e la forza dell’antica Foresta Silente! Tutte le piante e gli elementi della Foresta sono al suo servizio. Grazie ai suoi poteri magici e alla forza della mente può comunicare con la natura e chiamarne in aiuto tutti i suoi elementi ogni volta che ne ha bisogno:|“ANTICA FORZA DELLA FORESTA!!!”|Il suo braccio allungabile è in grado di afferrare e stritolare qualsiasi nemico…|se ti raggiunge non hai scampo! Se ti senti bloccare le caviglie all’improvviso, non tentare di liberarti. Nessuno ci è mai riuscito! Le radici che ha sui piedi si allungano a dismisura e, sbucando dal terreno, ti afferrano all’improvviso ovunque tu sia!|Il suo “soffio magico” è letale... avvelena chiunque lo respiri! Come se non bastasse, il suo braccio si trasforma in un pugno che può essere scagliato a gran velocità contro i nemici!;Quaderni BOOM;0;0;0;0
435;Cartoon;Popolo della Foresta;Mimeticus BOOM;mimeticus_boom.png;;;;;;;;;MIMETICUS|Su Gorm è conosciuto da tutti per la sua rapidità nei movimenti e per la sua astuzia nel mimetizzarsi.|Si narra essere stato il coraggioso Gormita della Foresta che, grazie ad un incantesimo, riuscì ad intrappolare i malvagi Bombos e Lavion in una porta ultradimensionale…|che eroica impresa!|Per combattere i nemici Mimeticus può contare sul suo potente e veloce pugno distruttore e su il flusso di spore asfissianti che rilascia dalla sua schiena.|“Quando ti aggiri per la Foresta Silente... stai attento! Guardati sempre alle spalle! Mimeticus potrebbe trovarsi proprio lì!”;Quaderni BOOM;0;0;0;0
436;Cartoon;Popolo del Vulcano;Bombos BOOM;bombos_boom.png;;;;;;;;;BOMBOS|Fedele servitore di Orrore, durante i suoi attacchi è impossibile capire da quale delle sue quattro bocche provengano le pietre infuocate!|Non puoi mai sorprenderlo anche attaccandolo da qualsiasi lato! Perché le sue bocche spara-fuoco sono sempre aperte e pronte ad attaccarti…|Il suo braccio si è trasformato in un vero e proprio cannone dal quale lancia una gigantesca massa di lava solidificata.;Quaderni BOOM;0;0;0;0
437;Cartoon;Popolo della Foresta;Signore della Foresta Articolato;sig_foresta_art_cartoon.png;sig_foresta_art_cartoon.mp4;troncalion_cartoon.mp4;sig_foresta_troncalion_cartoon.mp4;;troncalion_cartoon.png;Troncalion;;;IL SIGNORE DELLA FORESTA|Racchiusi in sé ha tutti i poteri e la forza dell’antica Foresta Silente! Tutte le piante e gli elementi della Foresta sono al suo servizio. Grazie ai suoi poteri magici e alla forza della mente può comunicare con la natura e chiamarne in aiuto tutti i suoi elementi ogni volta che ne ha bisogno:|“ANTICA FORZA DELLA FORESTA!!!”|Il suo braccio allungabile è in grado di afferrare e stritolare qualsiasi nemico…|se ti raggiunge non hai scampo! Se ti senti bloccare le caviglie all’improvviso, non tentare di liberarti. Nessuno ci è mai riuscito! Le radici che ha sui piedi si allungano a dismisura e, sbucando dal terreno, ti afferrano all’improvviso ovunque tu sia!|Il suo “soffio magico” è letale... avvelena chiunque lo respiri! Come se non bastasse, il suo braccio si trasforma in un pugno che può essere scagliato a gran velocità contro i nemici!;Blister con Troncalion;0;0;0;0
438;Cartoon;Popolo del Vulcano;Magmion Articolato;placeholder.jpg;;;;;;;;;MAGMION - IL SIGNORE DEL VULCANO|Se senti pronunciare il nome di questo Signore del Vulcano, comincia a scappare!|Davanti a te un Gormita di dimensioni colossali. Con la sua coda di roccia dura infligge colpi che riescono a distruggere anche l’acciaio! La lama del suo braccio è talmente affilata che nessun Gormita è riuscito a sopravvivere... e con l’altra mano, invece, spara sfere di magma ustionanti! Ha tentato più volte di distruggere Gorm o impadronirsene... come quando, attraverso uno dei suoi tanti incantesimi di magia nera, riuscì a distruggere tutte le alghe e piante del mare causando una temporanea carenza di ossigeno per il Popolo del Mare!|“Nuovi Signori della Natura venite a me!!! Insieme al mio Antico Guardiano Drakkon sarà un gioco da ragazzi liberarmi di voi!!!”;Blister con Drakkon;0;0;0;0
439;Elemental Fusion;Popolo della Terra;Signore della Terra;sigterra_ef_prova.png;;;;;;;sig_terra_ef.png;retro_ef.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
440;Elemental Fusion;Popolo della Terra;Nick;sigterra_nick_prova.png;;;;;;;sig_terra_nick.png;retro_ef.png;;Bustina Edicola;1;0;0;0
441;Elemental Fusion;Popolo della Terra;Instancabile Demolitore;instancabiledemolitore_ef_prova.png;;;;;;;instancabiledemolitore_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
442;Elemental Fusion;Popolo della Terra;Marmacciaio;marmacciaio_ef_prova.png;;;;;;;marmacciaio_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
443;Elemental Fusion;Popolo della Terra;Rocciaronte;rocciaronte_ef_prova.png;;;;;;;rocciaronte_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
444;Elemental Fusion;Popolo della Terra;Granitesta;granitesta_ef_prova.png;;;;;;;granitesta_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
445;Elemental Fusion;Popolo della Terra;Mutevole Sandis;mutevolesandis_ef_prova.png;;;;;;;mutevolesandis_ef.png;retro_ef.png;;Mistico Altare della Vita;1;0;0;0
446;Elemental Fusion;Popolo della Terra;Mutevole Sandis Trasparente;mutevoleaandis_clear_ef_prova.png;;;;;;;mutevolesandis_clear_ef.png;retro_ef.png;;Bustina Edicola;1;0;0;0
447;Elemental Fusion;Popolo della Terra;Terremots;terremots_ef_prova.png;;;;;;;terremots_ef.png;retro_ef.png;;Magic Egg;1;0;0;0
448;Elemental Fusion;Popolo della Foresta;Signore della Foresta;sigforesta_ef_prova.png;;;;;;;sig_foresta_ef.png;retro_ef.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
449;Elemental Fusion;Popolo della Foresta;Lucas;sigforesta_lucas_prova.png;;;;;;;sig_foresta_lucas.png;retro_ef.png;;Bustina Edicola;1;0;0;0
450;Elemental Fusion;Popolo della Foresta;Pignavex;pignavex_ef_prova.png;;;;;;;pignavex_ef.png;retro_ef.png;;Mistico Altare della Vita;1;0;0;0
451;Elemental Fusion;Popolo della Foresta;Marcifoglia;marcifoglia_ef_prova.png;;;;;;;marcifoglia_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
452;Elemental Fusion;Popolo della Foresta;Mazzaboscide;mazzaboscide_ef_prova.png;;;;;;;mazzaboscide_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
453;Elemental Fusion;Popolo della Foresta;Artefatto;artefatto_ef_prova.png;;;;;;;artefatto_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
454;Elemental Fusion;Popolo della Foresta;Bu Bamboo;bubamboo_ef_prova.png;;;;;;;bubamboo_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
455;Elemental Fusion;Popolo della Foresta;Bu Bamboo Trasparente;bubamboo_clear_ef_prova.png;;;;;;;bubamboo_clear_ef.png;retro_ef.png;;Bustina Edicola;1;0;0;0
456;Elemental Fusion;Popolo della Foresta;Barbamaglio;barbamaglio_ef_prova.png;;;;;;;barbamaglio_ef.png;retro_ef.png;;Magic Egg;1;0;0;0
457;Elemental Fusion;Popolo del Mare;Signore del Mare;sigmare_ef_prova.png;;;;;;;sig_mare_ef.png;retro_ef.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
458;Elemental Fusion;Popolo del Mare;Toby;sigmare_toby_prova.png;;;;;;;sig_mare_toby.png;retro_ef.png;;Bustina Edicola;1;0;0;0
459;Elemental Fusion;Popolo del Mare;Likasu;likasu_ef_prova.png;;;;;;;likasu_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
460;Elemental Fusion;Popolo del Mare;Astix;astix_ef_prova.png;;;;;;;astix_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
461;Elemental Fusion;Popolo del Mare;Lerrix;lerrix_ef_prova.png;;;;;;;lerrix_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
462;Elemental Fusion;Popolo del Mare;Liuk;liuk_ef_prova.png;;;;;;;liuk_ef.png;retro_ef.png;;Bustina Giocheria|Blister;1;0;0;0
